Date,Time,Open,High,Low,Close,Volume
20240103,20:30:00,1.26600,1.26649,1.26588,1.26605,3199080000
20240103,20:45:00,1.26606,1.26665,1.26596,1.26637,1569750000
20240103,21:00:00,1.26636,1.26667,1.26629,1.26666,492540000
20240103,21:15:00,1.26663,1.26681,1.26635,1.26664,683160000
20240103,21:30:00,1.26664,1.26675,1.26630,1.26656,1301400000
20240103,21:45:00,1.26656,1.26657,1.26614,1.26635,935190000
20240103,22:00:00,1.26629,1.26664,1.26585,1.26642,221340000
20240103,22:15:00,1.26643,1.26684,1.26633,1.26636,572170000
20240103,22:30:00,1.26636,1.26661,1.26636,1.26645,794090000
20240103,22:45:00,1.26646,1.26663,1.26640,1.26647,671850000
20240103,23:00:00,1.26645,1.26694,1.26639,1.26671,362430000
20240103,23:15:00,1.26672,1.26695,1.26663,1.26693,555510000
20240103,23:30:00,1.26693,1.26713,1.26674,1.26696,385920000
20240103,23:45:00,1.26696,1.26735,1.26693,1.26727,206280000
20240104,00:00:00,1.26727,1.26729,1.26677,1.26698,837600000
20240104,00:15:00,1.26698,1.26727,1.26696,1.26714,682080000
20240104,00:30:00,1.26713,1.26713,1.26660,1.26665,2069930000
20240104,00:45:00,1.26663,1.26698,1.26657,1.26687,1576010000
20240104,01:00:00,1.26686,1.26698,1.26653,1.26656,2389930000
20240104,01:15:00,1.26657,1.26693,1.26629,1.26630,2011300000
20240104,01:30:00,1.26634,1.26636,1.26596,1.26606,1934770000
20240104,01:45:00,1.26615,1.26648,1.26614,1.26617,1141810000
20240104,02:00:00,1.26617,1.26636,1.26601,1.26613,1221210000
20240104,02:15:00,1.26612,1.26612,1.26568,1.26596,1500400000
20240104,02:30:00,1.26595,1.26622,1.26587,1.26590,929580000
20240104,02:45:00,1.26587,1.26603,1.26565,1.26593,894940000
20240104,03:00:00,1.26592,1.26638,1.26585,1.26638,1710450000
20240104,03:15:00,1.26634,1.26704,1.26633,1.26695,698850000
20240104,03:30:00,1.26696,1.26727,1.26678,1.26708,1275810000
20240104,03:45:00,1.26706,1.26731,1.26702,1.26730,413500000
20240104,04:00:00,1.26729,1.26758,1.26708,1.26720,646560000
20240104,04:15:00,1.26718,1.26748,1.26718,1.26720,1010910000
20240104,04:30:00,1.26720,1.26750,1.26717,1.26739,978120000
20240104,04:45:00,1.26736,1.26739,1.26695,1.26698,905490000
20240104,05:00:00,1.26700,1.26705,1.26678,1.26690,1849890000
20240104,05:15:00,1.26690,1.26715,1.26687,1.26689,3024540000
20240104,05:30:00,1.26689,1.26700,1.26632,1.26648,2051310000
20240104,05:45:00,1.26647,1.26670,1.26640,1.26650,2127810000
20240104,06:00:00,1.26649,1.26699,1.26648,1.26698,1301370000
20240104,06:15:00,1.26694,1.26759,1.26693,1.26744,1000570000
20240104,06:30:00,1.26743,1.26758,1.26686,1.26707,1496100000
20240104,06:45:00,1.26706,1.26789,1.26697,1.26789,1111800000
20240104,07:00:00,1.26787,1.26878,1.26774,1.26865,1434150000
20240104,07:15:00,1.26862,1.26873,1.26818,1.26862,889740000
20240104,07:30:00,1.26860,1.26920,1.26817,1.26908,1675200000
20240104,07:45:00,1.26905,1.26935,1.26827,1.26926,1270130000
20240104,08:00:00,1.26929,1.26936,1.26814,1.26825,2401840000
20240104,08:15:00,1.26824,1.26968,1.26821,1.26879,1617090000
20240104,08:30:00,1.26880,1.26940,1.26826,1.26871,1454340000
20240104,08:45:00,1.26871,1.27080,1.26846,1.27011,1990110000
20240104,09:00:00,1.27011,1.27053,1.26889,1.26925,1372290000
20240104,09:15:00,1.26923,1.27014,1.26906,1.26977,1352970000
20240104,09:30:00,1.26984,1.27193,1.26984,1.27175,1439670000
20240104,09:45:00,1.27174,1.27242,1.27149,1.27199,1995690000
20240104,10:00:00,1.27202,1.27283,1.27173,1.27213,1733640000
20240104,10:15:00,1.27213,1.27296,1.27202,1.27239,1061190000
20240104,10:30:00,1.27247,1.27257,1.27099,1.27103,1373620000
20240104,10:45:00,1.27101,1.27130,1.27038,1.27069,1075720000
20240104,11:00:00,1.27067,1.27073,1.26986,1.27032,1097080000
20240104,11:15:00,1.27033,1.27066,1.26979,1.27045,924690000
20240104,11:30:00,1.27043,1.27055,1.26995,1.27040,714900000
20240104,11:45:00,1.27039,1.27042,1.26860,1.26898,807430000
20240104,12:00:00,1.26897,1.26939,1.26880,1.26935,1242420000
20240104,12:15:00,1.26935,1.26939,1.26879,1.26929,860290000
20240104,12:30:00,1.26928,1.26953,1.26877,1.26935,1378320000
20240104,12:45:00,1.26933,1.26942,1.26857,1.26922,833280000
20240104,13:00:00,1.26920,1.26956,1.26886,1.26893,1502130000
20240104,13:15:00,1.26892,1.26960,1.26824,1.26882,3510750000
20240104,13:30:00,1.26884,1.26884,1.26706,1.26721,3081480000
20240104,13:45:00,1.26721,1.26851,1.26701,1.26728,1996290000
20240104,14:00:00,1.26729,1.26789,1.26647,1.26691,2660490000
20240104,14:15:00,1.26689,1.26724,1.26642,1.26677,1954230000
20240104,14:30:00,1.26680,1.26764,1.26653,1.26733,2034060000
20240104,14:45:00,1.26730,1.26848,1.26692,1.26784,2534070000
20240104,15:00:00,1.26782,1.27019,1.26781,1.27015,2690700000
20240104,15:15:00,1.27015,1.27105,1.26960,1.27084,2301510000
20240104,15:30:00,1.27084,1.27100,1.26967,1.27050,2563080000
20240104,15:45:00,1.27051,1.27094,1.26940,1.26987,2091000000
20240104,16:00:00,1.26986,1.27019,1.26951,1.26988,1876390000
20240104,16:15:00,1.26989,1.27038,1.26927,1.26971,2623600000
20240104,16:30:00,1.26971,1.26982,1.26895,1.26935,1815710000
20240104,16:45:00,1.26936,1.26948,1.26885,1.26893,1168140000
20240104,17:00:00,1.26893,1.26953,1.26828,1.26930,1029090000
20240104,17:15:00,1.26925,1.26951,1.26831,1.26842,906870000
20240104,17:30:00,1.26841,1.26844,1.26756,1.26760,1124820000
20240104,17:45:00,1.26759,1.26835,1.26724,1.26832,923580000
20240104,18:00:00,1.26831,1.26861,1.26813,1.26828,771900000
20240104,18:15:00,1.26827,1.26849,1.26775,1.26792,923970000
20240104,18:30:00,1.26794,1.26830,1.26778,1.26818,618270000
20240104,18:45:00,1.26819,1.26847,1.26794,1.26816,1203870000
20240104,19:00:00,1.26818,1.26830,1.26768,1.26780,584190000
20240104,19:15:00,1.26779,1.26809,1.26760,1.26768,645840000
20240104,19:30:00,1.26767,1.26770,1.26736,1.26743,737970000
20240104,19:45:00,1.26745,1.26855,1.26737,1.26826,1035900000
20240104,20:00:00,1.26827,1.26851,1.26802,1.26847,323220000
20240104,20:15:00,1.26843,1.26849,1.26787,1.26804,850950000
20240104,20:30:00,1.26807,1.26848,1.26798,1.26816,1103370000
20240104,20:45:00,1.26818,1.26840,1.26768,1.26839,1029480000
20240104,21:00:00,1.26842,1.26871,1.26828,1.26851,591000000
20240104,21:15:00,1.26852,1.26862,1.26808,1.26820,220410000
20240104,21:30:00,1.26818,1.26819,1.26793,1.26806,370020000
20240104,21:45:00,1.26807,1.26837,1.26796,1.26808,669870000
20240104,22:00:00,1.26808,1.26814,1.26746,1.26792,77990000
20240104,22:15:00,1.26796,1.26882,1.26792,1.26801,565620000
20240104,22:30:00,1.26801,1.26841,1.26801,1.26811,876100000
20240104,22:45:00,1.26812,1.26869,1.26795,1.26846,1190200000
20240104,23:00:00,1.26840,1.26856,1.26817,1.26840,551200000
20240104,23:15:00,1.26838,1.26847,1.26819,1.26819,135000000
20240104,23:30:00,1.26818,1.26820,1.26798,1.26807,198090000
20240104,23:45:00,1.26805,1.26834,1.26805,1.26807,250220000
20240105,00:00:00,1.26807,1.26849,1.26794,1.26838,749250000
20240105,00:15:00,1.26837,1.26872,1.26837,1.26870,433980000
20240105,00:30:00,1.26869,1.26902,1.26867,1.26890,703000000
20240105,00:45:00,1.26889,1.26920,1.26869,1.26905,1110060000
20240105,01:00:00,1.26905,1.26940,1.26896,1.26935,1280910000
20240105,01:15:00,1.26935,1.26951,1.26888,1.26897,984380000
20240105,01:30:00,1.26898,1.26937,1.26876,1.26931,1604770000
20240105,01:45:00,1.26932,1.26945,1.26916,1.26934,920700000
20240105,02:00:00,1.26934,1.26962,1.26925,1.26937,636300000
20240105,02:15:00,1.26938,1.26957,1.26913,1.26921,725290000
20240105,02:30:00,1.26924,1.26927,1.26885,1.26889,811800000
20240105,02:45:00,1.26889,1.26900,1.26853,1.26862,1093680000
20240105,03:00:00,1.26864,1.26877,1.26840,1.26841,688500000
20240105,03:15:00,1.26838,1.26846,1.26788,1.26794,918390000
20240105,03:30:00,1.26796,1.26833,1.26789,1.26821,815940000
20240105,03:45:00,1.26821,1.26822,1.26801,1.26810,647550000
20240105,04:00:00,1.26809,1.26822,1.26798,1.26813,585000000
20240105,04:15:00,1.26813,1.26850,1.26810,1.26841,475470000
20240105,04:30:00,1.26842,1.26860,1.26828,1.26828,1392630000
20240105,04:45:00,1.26829,1.26830,1.26780,1.26785,1817220000
20240105,05:00:00,1.26784,1.26799,1.26757,1.26771,2359980000
20240105,05:15:00,1.26774,1.26792,1.26759,1.26768,1444050000
20240105,05:30:00,1.26770,1.26793,1.26767,1.26770,1157490000
20240105,05:45:00,1.26769,1.26780,1.26735,1.26738,2652730000
20240105,06:00:00,1.26741,1.26752,1.26708,1.26719,2391890000
20240105,06:15:00,1.26718,1.26718,1.26670,1.26680,1981450000
20240105,06:30:00,1.26679,1.26689,1.26646,1.26661,1369990000
20240105,06:45:00,1.26659,1.26703,1.26658,1.26696,922410000
20240105,07:00:00,1.26698,1.26792,1.26690,1.26778,1222590000
20240105,07:15:00,1.26778,1.26823,1.26755,1.26790,1159200000
20240105,07:30:00,1.26791,1.26820,1.26741,1.26741,1064060000
20240105,07:45:00,1.26743,1.26818,1.26741,1.26783,984540000
20240105,08:00:00,1.26783,1.26847,1.26743,1.26821,1428520000
20240105,08:15:00,1.26820,1.26887,1.26761,1.26764,1289890000
20240105,08:30:00,1.26765,1.26815,1.26718,1.26730,1146760000
20240105,08:45:00,1.26730,1.26746,1.26608,1.26618,1254150000
20240105,09:00:00,1.26615,1.26659,1.26584,1.26630,1196690000
20240105,09:15:00,1.26629,1.26707,1.26618,1.26683,974160000
20240105,09:30:00,1.26684,1.26684,1.26569,1.26575,1235150000
20240105,09:45:00,1.26575,1.26641,1.26568,1.26596,1166310000
20240105,10:00:00,1.26594,1.26611,1.26528,1.26576,1211110000
20240105,10:15:00,1.26577,1.26581,1.26511,1.26542,752440000
20240105,10:30:00,1.26541,1.26596,1.26514,1.26590,821580000
20240105,10:45:00,1.26591,1.26606,1.26547,1.26560,791280000
20240105,11:00:00,1.26558,1.26581,1.26530,1.26569,639960000
20240105,11:15:00,1.26571,1.26573,1.26500,1.26529,1048020000
20240105,11:30:00,1.26529,1.26578,1.26525,1.26573,619200000
20240105,11:45:00,1.26572,1.26618,1.26519,1.26530,873720000
20240105,12:00:00,1.26532,1.26652,1.26516,1.26652,1196190000
20240105,12:15:00,1.26650,1.26676,1.26599,1.26667,806250000
20240105,12:30:00,1.26666,1.26691,1.26631,1.26647,767850000
20240105,12:45:00,1.26647,1.26665,1.26591,1.26616,887040000
20240105,13:00:00,1.26621,1.26700,1.26580,1.26688,1481580000
20240105,13:15:00,1.26689,1.26710,1.26600,1.26601,3021030000
20240105,13:30:00,1.26603,1.26603,1.26106,1.26530,11892960000
20240105,13:45:00,1.26529,1.26642,1.26418,1.26571,8967880000
20240105,14:00:00,1.26574,1.26707,1.26546,1.26577,5881170000
20240105,14:15:00,1.26578,1.26932,1.26572,1.26889,4889790000
20240105,14:30:00,1.26888,1.26947,1.26794,1.26873,5166620000
20240105,14:45:00,1.26872,1.27057,1.26870,1.27006,3869560000
20240105,15:00:00,1.27018,1.27703,1.26993,1.27591,8900130000
20240105,15:15:00,1.27593,1.27645,1.27455,1.27577,5775750000
20240105,15:30:00,1.27580,1.27707,1.27508,1.27667,4262880000
20240105,15:45:00,1.27668,1.27706,1.27505,1.27515,2993900000
20240105,16:00:00,1.27516,1.27544,1.27394,1.27505,2511360000
20240105,16:15:00,1.27506,1.27551,1.27366,1.27378,2678490000
20240105,16:30:00,1.27374,1.27478,1.27374,1.27445,1932420000
20240105,16:45:00,1.27447,1.27461,1.27317,1.27377,1625130000
20240105,17:00:00,1.27377,1.27378,1.27204,1.27228,2130900000
20240105,17:15:00,1.27228,1.27277,1.27163,1.27171,1375020000
20240105,17:30:00,1.27169,1.27274,1.27158,1.27262,1677900000
20240105,17:45:00,1.27261,1.27274,1.27204,1.27232,1698030000
20240105,18:00:00,1.27232,1.27232,1.27129,1.27147,1190400000
20240105,18:15:00,1.27146,1.27216,1.27100,1.27211,1060860000
20240105,18:30:00,1.27210,1.27297,1.27198,1.27269,1352010000
20240105,18:45:00,1.27271,1.27347,1.27267,1.27320,934140000
20240105,19:00:00,1.27322,1.27392,1.27322,1.27356,1117170000
20240105,19:15:00,1.27357,1.27360,1.27306,1.27328,2029200000
20240105,19:30:00,1.27330,1.27376,1.27283,1.27293,1032660000
20240105,19:45:00,1.27294,1.27295,1.27185,1.27228,3162590000
20240105,20:00:00,1.27227,1.27236,1.27180,1.27195,1026510000
20240105,20:15:00,1.27195,1.27208,1.27172,1.27200,633600000
20240105,20:30:00,1.27201,1.27214,1.27156,1.27209,566760000
20240105,20:45:00,1.27211,1.27230,1.27179,1.27198,1045690000
20240105,21:00:00,1.27196,1.27196,1.27155,1.27177,1949070000
20240105,21:15:00,1.27177,1.27184,1.27156,1.27163,519870000
20240105,21:30:00,1.27162,1.27188,1.27161,1.27180,331650000
20240105,21:45:00,1.27179,1.27195,1.27162,1.27173,1101090000
20240107,22:00:00,1.27018,1.27160,1.27018,1.27133,81700000
20240107,22:15:00,1.27133,1.27141,1.27117,1.27132,136450000
20240107,22:30:00,1.27136,1.27156,1.27132,1.27149,192930000
20240107,22:45:00,1.27145,1.27175,1.27112,1.27140,387300000
20240107,23:00:00,1.27137,1.27192,1.27110,1.27139,1096470000
20240107,23:15:00,1.27138,1.27149,1.27101,1.27106,563310000
20240107,23:30:00,1.27104,1.27108,1.27083,1.27095,228690000
20240107,23:45:00,1.27095,1.27176,1.27094,1.27169,251190000
20240108,00:00:00,1.27169,1.27169,1.27124,1.27159,837730000
20240108,00:15:00,1.27161,1.27206,1.27160,1.27199,444690000
20240108,00:30:00,1.27199,1.27199,1.27175,1.27199,492570000
20240108,00:45:00,1.27199,1.27238,1.27195,1.27226,629850000
20240108,01:00:00,1.27226,1.27259,1.27205,1.27238,718440000
20240108,01:15:00,1.27237,1.27296,1.27223,1.27268,1011120000
20240108,01:30:00,1.27267,1.27277,1.27244,1.27256,1065930000
20240108,01:45:00,1.27257,1.27284,1.27196,1.27209,540720000
20240108,02:00:00,1.27208,1.27208,1.27160,1.27171,827070000
20240108,02:15:00,1.27172,1.27179,1.27158,1.27159,513900000
20240108,02:30:00,1.27160,1.27170,1.27130,1.27168,506700000
